Id,Channel,Subscribers,Title,URL,Released,Views,Category,Length,views,subscriber_count,normalized_performance,engagement_label
KH0SQbW-iaY,Sky News,3.98M subscribers,Israel Air Raid Siren Sounds During Sky Broadcast,https://www.youtube.com/watch?v=KH0SQbW-iaY,7 years ago,11M views,News,0:52,11000000.0,3980000.0,2.7638190954773862,3
PYY9VLOSLxk,Sam O'Nella Academy,3.38M subscribers,Lesser-Known Christmas Folklore Characters,https://www.youtube.com/watch?v=PYY9VLOSLxk,3 years ago,8.3M views,Informative,8:43,8300000.000000001,3380000.0,2.4556213017751474,3
pGKolLszqpo,Mythical Kitchen,1.9M subscribers,$219 Dunkin' Boston Kreme Donut | Fancy Fast Food | Mythical Kitchen,https://www.youtube.com/watch?v=pGKolLszqpo,,2.1M views,Food,24:22,2100000.0,1900000.0,1.1052631578947365,1
kixAljyfdqU,PBS Space Time,2.53M subscribers,The Higgs Mechanism Explained | Space Time | PBS Digital Studios,https://www.youtube.com/watch?v=kixAljyfdqU,6 years ago,2.3M views,Science,9:32,2300000.0,2530000.0,0.9090909090909088,0
vePc5V4h_kg,Mark Rober,21.1M subscribers,Shark Attack Test- Human Blood vs. Fish Blood,https://www.youtube.com/watch?v=vePc5V4h_kg,,63M views,Science,16:37,63000000.0,21100000.0,2.985781990521327,3
e4RavVnBvTM,LEMMiNO,4.68M subscribers,Top 10 Facts - Porn,https://www.youtube.com/watch?v=e4RavVnBvTM,8 years ago,9.2M views,Informative,6:12,9200000.0,4680000.0,1.9658119658119655,3
Xjo-8kGe2qw,penguinz0,9.99M subscribers,Slapping Tournaments Are For Real Men,https://www.youtube.com/watch?v=Xjo-8kGe2qw,2 years ago,10M views,"Blog,Comedy",9:00,10000000.0,9990000.0,1.0010010010010009,1
78VNNEnEzMg,FoodTribe,379K subscribers,Hammond vs May: Who makes the best poached eggs?,https://www.youtube.com/watch?v=78VNNEnEzMg,2 years ago,2.8M views,Food,17:56,2800000.0,379000.0,7.387862796833754,4
NHiqsrYkcuk,BuzzFeedVideo,20.3M subscribers,$8 Pasta Vs. $100 Pasta,https://www.youtube.com/watch?v=NHiqsrYkcuk,5 years ago,35M views,Entertainment,11:37,35000000.0,20300000.0,1.7241379310344829,2
DpXtRbggpQM,TheWarOwl,1.42M subscribers,CS:GO Economy Guide - Common Mistakes,https://www.youtube.com/watch?v=DpXtRbggpQM,5 years ago,3.2M views,VideoGames,13:07,3200000.0,1420000.0,2.2535211267605617,3
-k-V3ESHcfA,Mark Rober,21.1M subscribers,Feeding Bill Gates a Fake Burger (to save the world),https://www.youtube.com/watch?v=-k-V3ESHcfA,,47M views,Science,16:39,47000000.0,21100000.0,2.227488151658768,3
3BjaDogb6kc,TheWarOwl,1.42M subscribers,Should I Use M4A4 or M4A1-S ? CS: GO,https://www.youtube.com/watch?v=3BjaDogb6kc,8 years ago,2.9M views,VideoGames,8:01,2900000.0,1420000.0,2.042253521126759,3
p7PwQPdWw4Y,Hell's Kitchen,1.5M subscribers,The FUNNIEST Moments of Season 1 | Hell's Kitchen,https://www.youtube.com/watch?v=p7PwQPdWw4Y,,8.6M views,Food,10:15,8600000.0,1500000.0,5.73333333333333,4
HSOuLJtDRFA,videogamedunkey,6.98M subscribers,Bloodborne Dunk Souls,https://www.youtube.com/watch?v=HSOuLJtDRFA,4 years ago,12M views,VideoGames,7:43,12000000.0,6980000.0,1.7191977077363894,2
RYuipbRGu5s,BuzzFeedVideo,20.3M subscribers,My Gender Transition From Female To Male • Dear BuzzFeed,https://www.youtube.com/watch?v=RYuipbRGu5s,5 years ago,31M views,Entertainment,3:31,31000000.0,20300000.0,1.5270935960591132,2
Ck0ozfJV9-g,Joma Tech,1.59M subscribers,A Day In The Life Of A Data Scientist,https://www.youtube.com/watch?v=Ck0ozfJV9-g,3 years ago,1.8M views,"Tech,Comedy",9:00,1800000.0,1590000.0,1.1320754716981123,1
NkE0AMGzpJY,MrBeast,89.7M subscribers,"Last To Leave $800,000 Island Keeps It",https://www.youtube.com/watch?v=NkE0AMGzpJY,,125M views,"Blog,Entertainment",22:16,125000000.0,89700000.0,1.3935340022296543,2
PLMSoD1riE0,BBC News,11.3M subscribers,Prof Robert Kelly is back & this time his wife & children are meant to be in shot! BBC News,https://www.youtube.com/watch?v=PLMSoD1riE0,4 years ago,12M views,News,9:31,12000000.0,11300000.0,1.0619469026548671,1
BHiWygziyso,Mark Rober,21.1M subscribers,World's Largest Devil's Toothpaste Explosion,https://www.youtube.com/watch?v=BHiWygziyso,,70M views,Science,23:58,70000000.0,21100000.0,3.3175355450236967,4
9TjfkXmwbTs,Markiplier,31.9M subscribers,A Heist with Markiplier,https://www.youtube.com/watch?v=9TjfkXmwbTs,2 years ago,35M views,VideoGames,5:49,35000000.0,31900000.0,1.09717868338558,1
xkiSfeGtYw4,CDawgVA,2.6M subscribers,Buying $500 Anime Figures In Japanese Stores,https://www.youtube.com/watch?v=xkiSfeGtYw4,,2.5M views,Blog,15:33,2500000.0,2600000.0,0.9615384615384612,1
9bqk6ZUsKyA,MrBeast,89.7M subscribers,I Spent 50 Hours Buried Alive,https://www.youtube.com/watch?v=9bqk6ZUsKyA,10 months ago,161M views,"Blog,Entertainment",12:40,161000000.0,89700000.0,1.794871794871795,2
mvmwqx5vjps,Dr. Becky,378K subscribers,New evidence AGAINST dark matter?!,https://www.youtube.com/watch?v=mvmwqx5vjps,,731K views,Science,11:24,731000.0,378000.0,1.9338624338624288,3
Ttwl_zH_DZ8,PBS Space Time,2.53M subscribers,Have They Seen Us? | Space Time | PBS Digital Studios,https://www.youtube.com/watch?v=Ttwl_zH_DZ8,5 years ago,2.4M views,Science,17:57,2400000.0,2530000.0,0.9486166007905136,0
tJevBNQsKtU,PBS Space Time,2.53M subscribers,The Edge of an Infinite Universe,https://www.youtube.com/watch?v=tJevBNQsKtU,2 years ago,3.2M views,Science,18:30,3200000.0,2530000.0,1.2648221343873514,1
HR3KVCUVXkI,LevelCapGaming,1.91M subscribers,Battlefield 4 AC-130 Gunship Guide - Is It OP?,https://www.youtube.com/watch?v=HR3KVCUVXkI,7 years ago,1.4M views,VideoGames,6:41,1400000.0,1910000.0,0.7329842931937169,0
KIv4s6nzvIA,gameranx,6.9M subscribers,Pokemon GO: 10 Things To Know When Starting a New Game,https://www.youtube.com/watch?v=KIv4s6nzvIA,5 years ago,8M views,VideoGames,8:50,8000000.0,6900000.0,1.1594202898550725,1
SUnobHHAKxo,VICE,15.3M subscribers,The KKK vs. the Crips vs. Memphis City Council (Full Length),https://www.youtube.com/watch?v=SUnobHHAKxo,8 years ago,15M views,News,34:28,15000000.0,15300000.0,0.980392156862745,1
OnnxKjvAYLs,jacksepticeye,28M subscribers,OPEN YOUR HEART TO ME | Heart and Knee Surgery,https://www.youtube.com/watch?v=OnnxKjvAYLs,6 years ago,16M views,VideoGames,14:29,16000000.0,28000000.0,0.5714285714285714,0
dCGS067s0zo,Gordon Ramsay,18.7M subscribers,How To Finely Chop An Onion | Gordon Ramsay,https://www.youtube.com/watch?v=dCGS067s0zo,8 years ago,24M views,Food,1:16,24000000.0,18700000.0,1.2834224598930482,1
ddzRE69bIZ8,Hell's Kitchen,1.5M subscribers,Gordon Ramsay High Fives Chefs Over A Great Service | Hell's Kitchen,https://www.youtube.com/watch?v=ddzRE69bIZ8,2 years ago,11M views,Food,6:14,11000000.0,1500000.0,7.333333333333329,4
UygPcBCFRrA,Vox,10.3M subscribers,Want faster wifi? Here are 5 weirdly easy tips.,https://www.youtube.com/watch?v=UygPcBCFRrA,6 years ago,9.5M views,Informative,2:01,9500000.0,10300000.0,0.9223300970873785,0
37Kn-kIsVu8,NileRed,3.93M subscribers,Turning old jewelry into pure gold bars,https://www.youtube.com/watch?v=37Kn-kIsVu8,2 years ago,28M views,Science,31:23,28000000.0,3930000.0,7.124681933842237,4
tlTKTTt47WE,Kurzgesagt – In a Nutshell,17.7M subscribers,Is Reality Real? The Simulation Argument,https://www.youtube.com/watch?v=tlTKTTt47WE,4 years ago,17M views,Science,8:46,17000000.0,17700000.0,0.96045197740113,1
enmLybSqmgc,First We Feast,11M subscribers,Gabriel Iglesias Does Wrestling Trivia While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=enmLybSqmgc,3 years ago,16M views,"Food,Entertainment",18:41,16000000.0,11000000.0,1.4545454545454544,2
7UwigY4SjKY,PBS Space Time,2.53M subscribers,Quantum Theory's Most Incredible Prediction | Space Time,https://www.youtube.com/watch?v=7UwigY4SjKY,3 years ago,2.1M views,Science,16:30,2100000.0,2530000.0,0.8300395256916993,0
LEZCxxKp0hM,Mark Rober,21.1M subscribers,FLYING PHONE SCAM EXPOSED (so I built a REAL one),https://www.youtube.com/watch?v=LEZCxxKp0hM,3 years ago,49M views,Science,10:57,49000000.0,21100000.0,2.322274881516588,3
fxk3ZTusSqI,A&E,7.93M subscribers,"Live PD: Most Viewed Moments from East Providence, Rhode Island | A&E",https://www.youtube.com/watch?v=fxk3ZTusSqI,2 years ago,20M views,News,20:26,20000000.0,7930000.0,2.5220680958385873,3
LQicq60aJaw,BBC News,11.3M subscribers,FULL Interview: Prince Harry and Meghan Markle - BBC News,https://www.youtube.com/watch?v=LQicq60aJaw,4 years ago,12M views,News,20:26,12000000.0,11300000.0,1.0619469026548671,1
02X3ZLUsojU,Hardware Canucks,1.71M subscribers,Top 5 Gaming Mice,https://www.youtube.com/watch?v=02X3ZLUsojU,7 years ago,2.2M views,Tech,6:50,2200000.0,1710000.0,1.2865497076023384,1
dtfEzDAlL5k,Dr. Becky,378K subscribers,"Was Einstein ""wrong""? | Testing new theories of gravity",https://www.youtube.com/watch?v=dtfEzDAlL5k,,348K views,Science,19:54,348000.0,378000.0,0.9206349206349184,0
Fte3ey3L-48,Hell's Kitchen,1.5M subscribers,9 Minutes of Gordon Losing His Temper | Hell's Kitchen,https://www.youtube.com/watch?v=Fte3ey3L-48,,6.6M views,Food,9:07,6600000.0,1500000.0,4.399999999999998,4
E2Hp6k-PcMo,LevelCapGaming,1.91M subscribers,LevelCap's Airsoft Gun Collection (Gun Rack),https://www.youtube.com/watch?v=E2Hp6k-PcMo,7 years ago,2.6M views,VideoGames,9:11,2600000.0,1910000.0,1.3612565445026172,2
wTXRMBoc4Qs,videogamedunkey,6.98M subscribers,The Sad Year,https://www.youtube.com/watch?v=wTXRMBoc4Qs,5 years ago,11M views,VideoGames,5:58,11000000.0,6980000.0,1.5759312320916905,2
yq0zyA6Yr7o,Dr. Becky,378K subscribers,How do we know the Milky Way is a spiral? | The History of the Milky Way,https://www.youtube.com/watch?v=yq0zyA6Yr7o,2 years ago,445K views,Science,16:38,445000.0,378000.0,1.177248677248674,1
VNRuzCohElk,gameranx,6.9M subscribers,Nintendo Switch - 10 Tips & Tricks You Probably Didn't Know,https://www.youtube.com/watch?v=VNRuzCohElk,4 years ago,7.9M views,VideoGames,9:39,7900000.0,6900000.0,1.1449275362318838,1
X1b3C2081-Q,Marques Brownlee,15.2M subscribers,iPhone 12 Review: Just Got Real!,https://www.youtube.com/watch?v=X1b3C2081-Q,,12M views,Tech,18:18,12000000.0,15200000.0,0.7894736842105262,0
thx9hVgrXhQ,TechLinked,1.69M subscribers,"Apple, this is ridiculous.",https://www.youtube.com/watch?v=thx9hVgrXhQ,4 months ago,967K views,"Tech,News",8:33,967000.0,1690000.0,0.5721893491124257,0
610rMnK9HCo,Car Throttle,3.08M subscribers,Car Guys VS Non-Car Guys,https://www.youtube.com/watch?v=610rMnK9HCo,7 years ago,8.4M views,Automobile,5:15,8400000.0,3080000.0,2.727272727272726,3
feNbGXiHgdg,LGR,1.56M subscribers,LGR - The Sims 3 Supernatural Review,https://www.youtube.com/watch?v=feNbGXiHgdg,9 years ago,1.7M views,VideoGames,14:55,1700000.0,1560000.0,1.0897435897435892,1
0e71KWwE5Fk,Doctor Who,1.59M subscribers,"No sir, all THIRTEEN! | Capaldi's 1st Scene as Twelfth Doctor | The Day of the Doctor | Doctor Who",https://www.youtube.com/watch?v=0e71KWwE5Fk,7 years ago,7.6M views,Entertainment,3:13,7600000.0,1590000.0,4.779874213836475,4
I79TpDe3t2g,OverSimplified,5.92M subscribers,The Cold War - OverSimplified (Part 1),https://www.youtube.com/watch?v=I79TpDe3t2g,3 years ago,44M views,"Comedy,Informative",16:04,44000000.0,5920000.0,7.432432432432432,4
LKXvdyNz6L8,BBC News,11.3M subscribers,Mariana Trench: Record-breaking journey to the bottom of the ocean - BBC News,https://www.youtube.com/watch?v=LKXvdyNz6L8,2 years ago,8M views,News,2:14,8000000.0,11300000.0,0.7079646017699114,0
sgWZ316ObRs,The Stig,246K subscribers,Ford GT40 Power Lap | The Stig | Top Gear,https://www.youtube.com/watch?v=sgWZ316ObRs,6 years ago,295K views,Automobile,2:36,295000.0,246000.0,1.1991869918699138,1
AfaIM7Ybwj4,Sam O'Nella Academy,3.38M subscribers,Scandalous Popes of the Middle Ages,https://www.youtube.com/watch?v=AfaIM7Ybwj4,2 years ago,9M views,Informative,7:30,9000000.0,3380000.0,2.6627218934911236,3
j7Q5vP3R-2M,Dr. Becky,378K subscribers,Three BIG updates for the James Webb Space Telescope,https://www.youtube.com/watch?v=j7Q5vP3R-2M,4 weeks ago,483K views,Science,8:56,483000.0,378000.0,1.2777777777777743,1
ROkXM3csNWY,Marques Brownlee,15.2M subscribers,The Last (and First) Folding Phone!,https://www.youtube.com/watch?v=ROkXM3csNWY,2 years ago,9.3M views,Tech,9:17,9300000.0,15200000.0,0.6118421052631579,0
9qkzDLos7fk,Coder Coder,306K subscribers,what making web development tutorials is really like 😅 #shorts,https://www.youtube.com/watch?v=9qkzDLos7fk,5 months ago,319K views,"Tech,Informative",0:16,319000.0,306000.0,1.0424836601307157,1
iOztnsBPrAA,Markiplier,31.9M subscribers,WARNING: SCARIEST GAME IN YEARS | Five Nights at Freddy's - Part 1,https://www.youtube.com/watch?v=iOztnsBPrAA,7 years ago,100M views,VideoGames,17:44,100000000.0,31900000.0,3.134796238244514,4
wRqKJT8VXJk,FoodTribe,379K subscribers,James May teaches Rachael to cook the perfect Spam and beans,https://www.youtube.com/watch?v=wRqKJT8VXJk,,662K views,Food,12:53,662000.0,379000.0,1.7467018469656947,2
vZlmUG00OrI,Internet Historian,3.35M subscribers,Brad's Wife,https://www.youtube.com/watch?v=vZlmUG00OrI,3 years ago,7.1M views,"Comedy,Informative",8:48,7100000.0,3350000.0,2.1194029850746263,3
cnt_rMA1pe0,Coder Coder,306K subscribers,How to Make a Super Simple HTML Website [Tutorial],https://www.youtube.com/watch?v=cnt_rMA1pe0,4 years ago,64K views,"Tech,Informative",33:24,64000.0,306000.0,0.2091503267973849,0
I2rNDGh3Rjg,Mythical Kitchen,1.9M subscribers,$231 McDonald's Chicken McNuggets Taste Test | Fancy Fast Food,https://www.youtube.com/watch?v=I2rNDGh3Rjg,,1.5M views,Food,20:35,1500000.0,1900000.0,0.7894736842105259,0
l554kV12Wuo,Insider News,216K subscribers,Prisoners In Finland Live In Open Prisons Where They Learn Tech Skills | On The Ground,https://www.youtube.com/watch?v=l554kV12Wuo,,9.2M views,News,7:35,9200000.0,216000.0,42.5925925925924,4
A-vX1AGBGsc,MrBeast,89.7M subscribers,I Went Back To 1st Grade For A Day,https://www.youtube.com/watch?v=A-vX1AGBGsc,3 years ago,123M views,"Blog,Entertainment",17:46,123000000.0,89700000.0,1.37123745819398,2
7y9CLWJvia8,videogamedunkey,6.98M subscribers,Dunkey's Best of 2016,https://www.youtube.com/watch?v=7y9CLWJvia8,5 years ago,13M views,VideoGames,14:09,13000000.0,6980000.0,1.8624641833810889,3
txm7eu8KxVI,NileRed,3.93M subscribers,How to make Alcohol at Home (Ethanol),https://www.youtube.com/watch?v=txm7eu8KxVI,7 years ago,5.4M views,Science,8:21,5400000.0,3930000.0,1.3740458015267172,2
apg09bolUIc,Parks and Recreation,282K subscribers,Ron Swanson's Birthday Surprise | Parks and Recreation,https://www.youtube.com/watch?v=apg09bolUIc,2 years ago,3M views,"Entertainment,Comedy",4:40,3000000.0,282000.0,10.638297872340388,4
GXDvZVYon8M,Mythical Kitchen,1.9M subscribers,$237 Wendy’s Baconator Taste Test | FANCY FAST FOOD,https://www.youtube.com/watch?v=GXDvZVYon8M,2 years ago,2.9M views,Food,18:44,2900000.0,1900000.0,1.5263157894736834,2
MGGhz29kYYA,Joma in NYC,179K subscribers,what I eat in a day | living alone in nyc,https://www.youtube.com/watch?v=MGGhz29kYYA,7 months ago,282K views,Blog,11:24,282000.0,179000.0,1.5754189944133992,2
ficIQF23rqg,jacksepticeye,28M subscribers,GIRLFRIEND REVENGE! | Whack Your Ex,https://www.youtube.com/watch?v=ficIQF23rqg,7 years ago,17M views,VideoGames,9:36,17000000.0,28000000.0,0.6071428571428571,0
pWUzkxtoJ2I,BuzzFeedVideo,20.3M subscribers,$1 Street Food Around The World,https://www.youtube.com/watch?v=pWUzkxtoJ2I,3 years ago,63M views,Entertainment,5:43,63000000.0,20300000.0,3.103448275862069,4
uyU-lKE0Go8,Eater,3M subscribers,How Master Sushi Chef Derek Wilcox Brought His Japanese Training to New York — Omakase,https://www.youtube.com/watch?v=uyU-lKE0Go8,2 years ago,5.8M views,Food,13:41,5800000.0,3000000.0,1.933333333333333,3
GXdEWSoRi0g,Doctor Who,1.59M subscribers,Vastra Questions Clara: The One Word Test | The Snowmen | Doctor Who,https://www.youtube.com/watch?v=GXdEWSoRi0g,8 years ago,3.1M views,Entertainment,4:00,3100000.0,1590000.0,1.949685534591194,3
MFVXsnq230c,Mark Rober,21.1M subscribers,25 MILLION Orbeez in a pool- Do you sink or float?,https://www.youtube.com/watch?v=MFVXsnq230c,5 years ago,51M views,Science,5:50,51000000.0,21100000.0,2.417061611374407,3
1gTWfV1QQ-s,Hell's Kitchen,1.5M subscribers,Gordon Ramsay Has Enough & Cooks The Final Table Himself | Hell's Kitchen,https://www.youtube.com/watch?v=1gTWfV1QQ-s,2 years ago,7.7M views,Food,3:39,7700000.0,1500000.0,5.13333333333333,4
C680oxL__ck,MrBeast,89.7M subscribers,"I Ate $100,000 Golden Ice Cream",https://www.youtube.com/watch?v=C680oxL__ck,,106M views,"Blog,Entertainment",13:17,106000000.0,89700000.0,1.1817168338907469,1
8qLIEjsBUF4,jacksepticeye,28M subscribers,Five Nights At Freddy's Sister Location Animation | Jacksepticeye Animated,https://www.youtube.com/watch?v=8qLIEjsBUF4,5 years ago,15M views,VideoGames,3:25,15000000.0,28000000.0,0.5357142857142857,0
a9UZBg1pMS4,VICE,15.3M subscribers,Underground Bare Knuckle Boxing in the UK,https://www.youtube.com/watch?v=a9UZBg1pMS4,7 years ago,14M views,News,27:22,14000000.0,15300000.0,0.915032679738562,0
2yYsmzeVHaM,Let's Game It Out,3.99M subscribers,I Built a Raft That Defies Reality and Ignores Physics - Raft,https://www.youtube.com/watch?v=2yYsmzeVHaM,,23M views,VideoGames,24:24,23000000.0,3990000.0,5.764411027568921,4
oY8tz1paj6o,NileRed,3.93M subscribers,Taking the caffeine out of RedBull so I can drink it at night,https://www.youtube.com/watch?v=oY8tz1paj6o,,7.1M views,Science,27:19,7100000.0,3930000.0,1.8066157760814243,2
CbUjuwhQPKs,LEMMiNO,4.68M subscribers,The Search For D. B. Cooper,https://www.youtube.com/watch?v=CbUjuwhQPKs,,12M views,Informative,29:27,12000000.0,4680000.0,2.564102564102563,3
Q6vVuj3iggE,Mark Rober,21.1M subscribers,SKIN A WATERMELON party trick,https://www.youtube.com/watch?v=Q6vVuj3iggE,6 years ago,119M views,Science,2:52,119000000.0,21100000.0,5.639810426540285,4
sNhhvQGsMEc,Kurzgesagt – In a Nutshell,17.7M subscribers,The Fermi Paradox — Where Are All The Aliens? (1/2),https://www.youtube.com/watch?v=sNhhvQGsMEc,6 years ago,28M views,Science,6:21,28000000.0,17700000.0,1.5819209039548023,2
8Vc-69M-UWk,Mark Rober,21.1M subscribers,iPhone ATM PIN code hack- HOW TO PREVENT,https://www.youtube.com/watch?v=8Vc-69M-UWk,7 years ago,36M views,Science,3:46,36000000.0,21100000.0,1.7061611374407584,2
IxYg1IDrJUs,carwow,6.7M subscribers,RS 3 v A45 AMG v Civic Type R v Golf R v Focus RS - DRAG & ROLLING RACE | Head-to-Head,https://www.youtube.com/watch?v=IxYg1IDrJUs,4 years ago,15M views,Automobile,5:25,15000000.0,6700000.0,2.2388059701492535,3
XYFLK8gXMRU,Hell's Kitchen,1.5M subscribers,Gordon's Politest Customer Interaction | Hell's Kitchen,https://www.youtube.com/watch?v=XYFLK8gXMRU,8 months ago,6.6M views,Food,3:24,6600000.0,1500000.0,4.399999999999998,4
iPlFdIpgioI,Incognito Mode,1.62M subscribers,The Swedish Job | Sundance Rejects,https://www.youtube.com/watch?v=iPlFdIpgioI,,5.2M views,"Blog,Comedy",28:05,5200000.0,1620000.0,3.209876543209875,4
elKXLQTOc-s,CDawgVA,2.6M subscribers,Where is the 'Hit or Miss Girl' Now?,https://www.youtube.com/watch?v=elKXLQTOc-s,3 years ago,1.9M views,Blog,15:39,1900000.0,2600000.0,0.7307692307692305,0
G4xBNFD1p14,LevelCapGaming,1.91M subscribers,Squad Realism Is Scary - Teamwork With Luetin,https://www.youtube.com/watch?v=G4xBNFD1p14,6 years ago,3M views,VideoGames,9:08,3000000.0,1910000.0,1.5706806282722503,2
UQt46gvYO40,JCS - Criminal Psychology,4.79M subscribers,Jennifer's Solution,https://www.youtube.com/watch?v=UQt46gvYO40,,34M views,Informative,1:31:00,34000000.0,4790000.0,7.098121085594988,4
s4X-CSFTUfo,A&E,7.93M subscribers,Live PD: Most Viewed Moments from Arizona/Phoenix Metro | A&E,https://www.youtube.com/watch?v=s4X-CSFTUfo,2 years ago,20M views,News,20:59,20000000.0,7930000.0,2.5220680958385873,3
u3Mqvex6tIE,Lex Clips,427K subscribers,Sam Harris on UFOs,https://www.youtube.com/watch?v=u3Mqvex6tIE,8 months ago,380K views,"Blog,Science",8:11,380000.0,427000.0,0.8899297423887568,0
r5_clNmB3uo,LevelCapGaming,1.91M subscribers,10 Worst Gun Attachments In Battlefield 4,https://www.youtube.com/watch?v=r5_clNmB3uo,5 years ago,1.8M views,VideoGames,7:56,1800000.0,1910000.0,0.9424083769633504,0
4NnJ-7Y6qwo,Gordon Ramsay,18.7M subscribers,Gordon Furious When He's Served RAW Lamb & Half a Cake | Hotel Hell,https://www.youtube.com/watch?v=4NnJ-7Y6qwo,4 years ago,55M views,Food,6:22,55000000.0,18700000.0,2.9411764705882355,3
Pck5JcnkYYs,The Try Guys,7.7M subscribers,The Try Guys Bake Cakes Without A Recipe,https://www.youtube.com/watch?v=Pck5JcnkYYs,2 years ago,14M views,"Entertainment,Blog",35:41,14000000.0,7700000.0,1.818181818181818,2
TLysAkFM4cA,Joma Tech,1.59M subscribers,a day in the life of a startup engineer working from home,https://www.youtube.com/watch?v=TLysAkFM4cA,,1.1M views,"Tech,Comedy",8:36,1100000.0,1590000.0,0.6918238993710688,0
ROaj3bCpZEM,Internet Historian,3.35M subscribers,Very Serious Business,https://www.youtube.com/watch?v=ROaj3bCpZEM,2 years ago,14M views,"Comedy,Informative",19:12,14000000.0,3350000.0,4.179104477611939,4
sPUKxtLHPKQ,Incognito Mode,1.62M subscribers,There Are No Hot Singles In Your Area [Old ITF],https://www.youtube.com/watch?v=sPUKxtLHPKQ,4 years ago,4.1M views,"Blog,Comedy",20:54,4099999.999999999,1620000.0,2.5308641975308626,3
X34ZmkeZDos,Joma Tech,1.59M subscribers,Why Microsoft Word is the best IDE for programming,https://www.youtube.com/watch?v=X34ZmkeZDos,11 months ago,2.1M views,"Tech,Comedy",4:14,2100000.0,1590000.0,1.3207547169811311,1
JoadRyVIcTI,LevelCapGaming,1.91M subscribers,Ultimate Beginners Guide To PlayerUnknown's Battlegrounds,https://www.youtube.com/watch?v=JoadRyVIcTI,4 years ago,3.6M views,VideoGames,12:24,3600000.0,1910000.0,1.884816753926701,3
ugRc5jx80yg,Mark Rober,21.1M subscribers,Testing if Sharks Can Smell a Drop of Blood,https://www.youtube.com/watch?v=ugRc5jx80yg,2 years ago,96M views,Science,13:23,96000000.0,21100000.0,4.549763033175355,4
8Od-IMIGjfg,First We Feast,11M subscribers,Johnny Knoxville Gets Smoked By Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=8Od-IMIGjfg,3 years ago,15M views,"Food,Entertainment",21:03,15000000.0,11000000.0,1.363636363636363,2
39ii9LvnDoE,Eater,3M subscribers,Why The Best Southern Barbecue Takes Weeks To Make — Southern Foodways Alliance,https://www.youtube.com/watch?v=39ii9LvnDoE,5 years ago,6.5M views,Food,13:20,6500000.0,3000000.0,2.166666666666666,3
2eFSU7TFOnk,MrBeast,89.7M subscribers,Spending 24 Hours On Top Of A Mountain,https://www.youtube.com/watch?v=2eFSU7TFOnk,2 years ago,104M views,"Blog,Entertainment",15:24,104000000.0,89700000.0,1.1594202898550725,1
JDmKLXVFJzk,PBS Space Time,2.53M subscribers,What’s Wrong With the Big Bang Theory? | Space Time | PBS Digital Studios,https://www.youtube.com/watch?v=JDmKLXVFJzk,5 years ago,3.3M views,Science,12:58,3300000.0,2530000.0,1.304347826086956,1
rFxu7NEoKC8,Vox,10.3M subscribers,Proof of evolution that you can find on your body,https://www.youtube.com/watch?v=rFxu7NEoKC8,5 years ago,34M views,Informative,3:55,34000000.0,10300000.0,3.300970873786407,4
BB_4BnQe-qc,Markiplier,31.9M subscribers,WARNING: YOU WILL DIE | Five Nights at Freddy's 3 - Part 1,https://www.youtube.com/watch?v=BB_4BnQe-qc,6 years ago,39M views,VideoGames,18:46,39000000.0,31900000.0,1.2225705329153604,1
goy4lZfDtCE,Fireship,1.09M subscribers,Reacting to Controversial Opinions of Software Engineers,https://www.youtube.com/watch?v=goy4lZfDtCE,5 months ago,610K views,Tech,9:18,610000.0,1090000.0,0.5596330275229353,0
8w_kHIAkucA,Coder Coder,306K subscribers,Build a responsive website from scratch with HTML & CSS | Part 1: Navigation bar,https://www.youtube.com/watch?v=8w_kHIAkucA,,343K views,"Tech,Informative",50:09,343000.0,306000.0,1.120915032679735,1
6XRNxpnIPTo,SEA,467K subscribers,IC 1101 - The Largest Galaxy Ever Discovered [OOTW],https://www.youtube.com/watch?v=6XRNxpnIPTo,2 years ago,1.1M views,Science,15:32,1100000.0,467000.0,2.3554603854389673,3
mUP0tx7Ib2w,LEMMiNO,4.68M subscribers,The Dark Side of the Web,https://www.youtube.com/watch?v=mUP0tx7Ib2w,5 years ago,6.8M views,Informative,13:36,6800000.0,4680000.0,1.4529914529914527,2
dHSQAEam2yc,OverSimplified,5.92M subscribers,WW1 - Oversimplified (Part 1),https://www.youtube.com/watch?v=dHSQAEam2yc,5 years ago,35M views,"Comedy,Informative",6:24,35000000.0,5920000.0,5.912162162162161,4
FCXfezz4BB8,First We Feast,11M subscribers,Stone Cold Steve Austin Puts the Stunner on Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=FCXfezz4BB8,2 years ago,21M views,"Food,Entertainment",30:44,21000000.0,11000000.0,1.9090909090909087,3
Gye8ukFO-9s,VICE,15.3M subscribers,A Day with a Russian Billionaire,https://www.youtube.com/watch?v=Gye8ukFO-9s,8 years ago,18M views,News,8:25,18000000.0,15300000.0,1.176470588235294,1
dGiQaabX3_o,Kurzgesagt – In a Nutshell,17.7M subscribers,What Happened Before History? Human Origins,https://www.youtube.com/watch?v=dGiQaabX3_o,5 years ago,19M views,Science,9:39,19000000.0,17700000.0,1.073446327683616,1
